timestamp,ask_1_price,ask_1_size,bid_1_price,bid_1_size,ask_2_price,ask_2_size,bid_2_price,bid_2_size,ask_3_price,ask_3_size,bid_3_price,bid_3_size,ask_4_price,ask_4_size,bid_4_price,bid_4_size,ask_5_price,ask_5_size,bid_5_price,bid_5_size
1740829440000,140.57,89.537,140.56,90.965,140.58,194.82,140.55,81.856,140.59,534.458,140.54,273.714,140.6,129.304,140.53,74.96,140.61,183.671,140.52,143.74
1740829500000,140.55,43.586,140.54,428.602,140.56,582.442,140.53,91.967,140.57,95.252,140.52,51.751,140.58,104.392,140.51,95.171,140.59,128.262,140.5,97.636
1740829560000,140.56,8.699,140.55,136.695,140.57,70.737,140.54,77.908,140.58,45.49,140.53,239.856,140.59,102.971,140.52,106.192,140.6,258.331,140.51,136.704
1740829620000,140.5,149.17,140.49,30.157,140.51,84.406,140.48,25.171,140.52,61.217,140.47,67.746,140.53,81.165,140.46,213.484,140.54,145.936,140.45,406.461
1740829680000,140.41,45.849,140.4,330.85,140.42,72.387,140.39,59.09,140.43,75.512,140.38,32.44,140.44,49.188,140.37,77.666,140.45,151.97,140.36,205.331
1740829740000,140.45,351.381,140.44,78.938,140.46,296.614,140.43,41.129,140.47,274.89,140.42,73.143,140.48,96.58,140.41,108.33,140.49,182.28,140.4,102.631
1740829800000,140.25,82.94,140.24,517.276,140.26,201.636,140.23,177.142,140.27,76.258,140.22,99.0,140.28,130.466,140.21,252.349,140.29,258.222,140.2,274.715
1740829860000,140.32,266.395,140.31,84.573,140.33,112.924,140.3,27.39,140.34,164.621,140.29,83.271,140.35,212.199,140.28,220.38,140.36,323.83,140.27,280.998
1740829920000,140.34,275.267,140.33,133.177,140.35,139.901,140.32,48.742,140.36,252.712,140.31,86.881,140.37,116.706,140.3,46.457,140.38,292.53,140.29,61.92
1740829980000,140.27,360.017,140.26,44.034,140.28,153.913,140.25,101.181,140.29,121.171,140.24,92.221,140.3,73.118,140.23,93.109,140.31,115.805,140.22,193.135
1740830040000,140.3,97.04,140.29,287.803,140.31,117.884,140.28,261.801,140.32,57.078,140.27,148.463,140.33,105.994,140.26,168.016,140.34,209.742,140.25,234.496
1740830100000,140.26,199.773,140.25,10.389,140.27,225.919,140.24,36.558,140.28,199.1,140.23,116.679,140.29,60.733,140.22,187.13,140.3,104.645,140.21,127.976
1740830160000,140.33,102.17,140.32,223.446,140.34,17.211,140.31,123.903,140.35,136.143,140.3,311.868,140.36,236.36,140.29,158.675,140.37,185.603,140.28,219.701
1740830220000,140.36,147.431,140.35,54.78,140.37,91.497,140.34,77.25,140.38,42.411,140.33,42.292,140.39,143.109,140.32,94.146,140.4,198.859,140.31,153.989
1740830280000,140.28,60.949,140.27,177.992,140.29,80.071,140.26,54.098,140.3,170.187,140.25,112.152,140.31,97.216,140.24,147.252,140.32,203.929,140.23,311.741
1740830340000,140.36,143.36,140.35,96.359,140.37,141.19,140.34,50.289,140.38,84.29,140.33,130.243,140.39,152.887,140.32,148.345,140.4,219.661,140.31,217.436
1740830400000,140.5,81.763,140.49,184.766,140.51,61.498,140.48,54.225,140.52,157.85,140.47,70.8,140.53,270.596,140.46,89.618,140.54,300.278,140.45,86.938
1740830460000,140.37,72.291,140.36,166.226,140.38,106.053,140.35,120.233,140.39,175.953,140.34,137.302,140.4,233.417,140.33,153.892,140.41,291.758,140.32,56.238
1740830520000,140.25,23.78,140.24,259.96,140.26,133.949,140.23,35.996,140.27,24.288,140.22,29.333,140.28,145.104,140.21,45.342,140.29,370.565,140.2,179.301
1740830580000,140.32,124.051,140.31,167.34,140.33,49.598,140.3,60.852,140.34,110.862,140.29,130.983,140.35,246.51,140.28,214.483,140.36,285.378,140.27,81.081
1740830640000,140.2,44.906,140.19,200.245,140.21,103.43,140.18,77.253,140.22,165.232,140.17,122.338,140.23,149.896,140.16,57.704,140.24,238.174,140.15,93.154
1740830700000,140.08,85.257,140.07,136.944,140.09,6.123,140.06,91.68,140.1,53.854,140.05,233.834,140.11,57.493,140.04,227.61,140.12,196.922,140.03,169.98
1740830760000,140.2,229.253,140.19,93.319,140.21,90.768,140.18,53.985,140.22,135.436,140.17,103.263,140.23,333.604,140.16,80.176,140.24,196.916,140.15,70.674
1740830820000,140.23,387.766,140.22,101.66,140.24,130.092,140.21,37.166,140.25,178.303,140.2,121.14,140.26,89.074,140.19,37.609,140.27,93.273,140.18,104.358
1740830880000,140.43,158.876,140.42,89.22,140.44,87.799,140.41,53.225,140.45,165.832,140.4,80.06,140.46,293.494,140.39,107.998,140.47,309.951,140.38,82.359
1740830940000,140.33,318.119,140.32,105.082,140.34,101.59,140.31,97.098,140.35,202.758,140.3,199.723,140.36,243.899,140.29,87.003,140.37,186.157,140.28,145.909
1740831000000,140.31,156.496,140.3,121.531,140.32,23.835,140.29,104.76,140.33,108.507,140.28,165.5,140.34,222.185,140.27,168.0,140.35,293.004,140.26,159.305
1740831060000,140.18,60.771,140.17,201.786,140.19,32.021,140.16,68.804,140.2,60.566,140.15,169.398,140.21,249.032,140.14,95.318,140.22,324.753,140.13,186.009
1740831120000,140.17,172.229,140.16,52.472,140.18,17.067,140.15,371.398,140.19,97.665,140.14,151.794,140.2,225.935,140.13,122.406,140.21,154.329,140.12,97.092
1740831180000,140.23,417.456,140.22,0.811,140.24,120.609,140.21,0.424,140.25,182.561,140.2,57.105,140.26,154.774,140.19,148.362,140.27,84.029,140.18,249.855
1740831240000,140.25,304.912,140.24,109.937,140.26,235.375,140.23,39.001,140.27,88.225,140.22,164.809,140.28,141.387,140.21,93.884,140.29,256.012,140.2,94.561
1740831300000,140.23,52.706,140.22,255.658,140.24,4.336,140.21,109.257,140.25,104.94,140.2,63.747,140.26,217.109,140.19,143.325,140.27,103.959,140.18,236.855
1740831360000,140.46,318.064,140.45,111.111,140.47,162.567,140.44,7.569,140.48,81.066,140.43,27.564,140.49,95.337,140.42,67.51,140.5,299.564,140.41,147.443
1740831420000,140.45,61.202,140.44,304.783,140.46,133.52,140.43,205.1,140.47,35.57,140.42,157.067,140.48,78.892,140.41,178.275,140.49,231.38,140.4,218.439
1740831480000,140.99,88.153,140.98,321.267,141.0,401.235,140.97,99.735,141.01,576.563,140.96,127.991,141.02,120.469,140.95,85.158,141.03,292.544,140.94,100.065
1740831540000,140.99,178.991,140.98,49.057,141.0,14.853,140.97,47.735,141.01,96.347,140.96,55.735,141.02,212.81,140.95,211.706,141.03,203.559,140.94,181.615
1740831600000,141.03,64.711,141.02,179.5,141.04,78.577,141.01,75.694,141.05,102.12,141.0,61.144,141.06,311.982,140.99,101.125,141.07,139.168,140.98,144.807
1740831660000,140.87,270.514,140.86,108.962,140.88,185.037,140.85,49.439,140.89,127.016,140.84,83.83,140.9,201.451,140.83,77.374,140.91,161.903,140.82,137.5
1740831720000,140.75,120.0,140.74,97.734,140.76,228.705,140.73,62.377,140.77,161.236,140.72,131.418,140.78,221.39,140.71,142.324,140.79,184.755,140.7,165.288
1740831780000,140.73,87.422,140.72,82.58,140.74,97.136,140.71,34.583,140.75,284.134,140.7,61.241,140.76,229.383,140.69,102.987,140.77,291.752,140.68,164.885
1740831840000,140.76,91.356,140.75,92.876,140.77,35.434,140.74,109.4,140.78,105.535,140.73,105.732,140.79,182.199,140.72,286.533,140.8,236.987,140.71,374.671
1740831900000,140.56,108.948,140.55,160.471,140.57,125.359,140.54,73.813,140.58,137.744,140.53,113.203,140.59,138.195,140.52,86.908,140.6,293.257,140.51,151.584
1740831960000,140.4,31.088,140.39,395.542,140.41,68.004,140.38,166.65,140.42,72.236,140.37,143.247,140.43,70.191,140.36,186.928,140.44,234.186,140.35,190.31
1740832020000,140.46,217.371,140.45,90.684,140.47,87.37,140.44,66.373,140.48,143.954,140.43,157.175,140.49,231.069,140.42,105.486,140.5,217.476,140.41,359.819
1740832080000,140.53,113.581,140.52,339.768,140.54,3.386,140.51,189.012,140.55,21.246,140.5,171.083,140.56,228.939,140.49,136.011,140.57,313.021,140.48,192.754
1740832140000,140.46,117.46,140.45,318.628,140.47,47.938,140.44,98.675,140.48,118.374,140.43,246.065,140.49,142.506,140.42,61.91,140.5,214.587,140.41,137.245
1740832200000,140.66,130.922,140.65,227.555,140.67,28.203,140.64,33.475,140.68,106.533,140.63,107.793,140.69,116.398,140.62,251.239,140.7,114.366,140.61,145.751
1740832260000,140.43,235.346,140.42,124.391,140.44,135.411,140.41,35.018,140.45,309.82,140.4,81.888,140.46,263.311,140.39,124.376,140.47,200.018,140.38,311.395
1740832320000,140.72,198.58,140.71,120.635,140.73,163.901,140.7,35.731,140.74,114.255,140.69,67.569,140.75,215.517,140.68,150.152,140.76,155.933,140.67,154.269
1740832380000,140.68,132.294,140.67,18.354,140.69,168.443,140.66,1.455,140.7,123.119,140.65,124.483,140.71,198.402,140.64,65.562,140.72,262.896,140.63,70.827
1740832440000,140.96,127.569,140.95,417.259,140.97,10.987,140.94,234.165,140.98,3.303,140.93,174.806,140.99,111.689,140.92,215.34,141.0,171.401,140.91,198.761
1740832500000,140.86,212.759,140.85,125.46,140.87,40.875,140.84,69.603,140.88,228.394,140.83,99.327,140.89,470.24,140.82,82.822,140.9,283.327,140.81,82.927
1740832560000,140.92,110.638,140.91,328.873,140.93,47.244,140.9,85.083,140.94,131.779,140.89,147.874,140.95,146.659,140.88,230.038,140.96,452.718,140.87,270.97
1740832620000,140.66,59.5,140.65,251.299,140.67,3.295,140.64,79.082,140.68,38.571,140.63,83.894,140.69,99.26,140.62,220.729,140.7,254.293,140.61,242.056
1740832680000,140.58,50.401,140.57,284.101,140.59,3.265,140.56,22.141,140.6,120.391,140.55,31.974,140.61,154.161,140.54,82.225,140.62,308.41,140.53,276.599
1740832740000,140.65,143.636,140.64,369.906,140.66,142.002,140.63,73.149,140.67,73.365,140.62,87.431,140.68,171.162,140.61,161.127,140.69,163.654,140.6,123.342
1740832800000,140.81,1.317,140.8,515.328,140.82,3.446,140.79,79.667,140.83,13.121,140.78,61.129,140.84,56.94,140.77,70.132,140.85,206.224,140.76,77.017
1740832860000,140.74,82.22,140.73,248.381,140.75,109.094,140.72,50.628,140.76,184.172,140.71,106.039,140.77,127.134,140.7,118.133,140.78,218.436,140.69,154.105
1740832920000,140.63,231.155,140.62,60.107,140.64,156.913,140.61,30.442,140.65,372.357,140.6,67.89,140.66,182.127,140.59,93.281,140.67,78.741,140.58,174.844
1740832980000,140.71,53.213,140.7,298.111,140.72,43.539,140.69,156.663,140.73,57.864,140.68,92.712,140.74,168.477,140.67,188.368,140.75,332.563,140.66,215.838
1740833040000,140.84,368.611,140.83,127.499,140.85,111.366,140.82,52.038,140.86,165.395,140.81,111.671,140.87,171.023,140.8,67.152,140.88,184.511,140.79,123.487
1740833100000,140.78,35.826,140.77,242.88,140.79,32.388,140.76,207.026,140.8,202.819,140.75,196.736,140.81,228.438,140.74,49.412,140.82,164.458,140.73,93.909
1740833160000,140.83,117.298,140.82,307.419,140.84,19.244,140.81,214.387,140.85,139.364,140.8,102.58,140.86,330.261,140.79,150.561,140.87,427.538,140.78,107.262
1740833220000,141.03,473.155,141.02,15.311,141.04,191.804,141.01,5.807,141.05,375.486,141.0,26.166,141.06,234.402,140.99,13.963,141.07,158.447,140.98,73.087
1740833280000,141.08,0.947,141.07,307.895,141.09,43.007,141.06,170.605,141.1,121.485,141.05,73.422,141.11,243.819,141.04,87.495,141.12,268.174,141.03,146.225
1740833340000,140.99,50.604,140.98,327.885,141.0,17.946,140.97,130.786,141.01,100.103,140.96,133.42,141.02,308.201,140.95,506.562,141.03,286.95,140.94,75.642
1740833400000,141.04,53.848,141.03,258.992,141.05,5.959,141.02,44.648,141.06,139.718,141.01,71.944,141.07,85.922,141.0,138.698,141.08,258.94,140.99,425.195
1740833460000,141.14,106.674,141.13,237.053,141.15,143.267,141.12,97.81,141.16,452.27,141.11,103.909,141.17,121.622,141.1,75.959,141.18,288.966,141.09,137.898
1740833520000,141.24,1.494,141.23,224.403,141.25,6.012,141.22,92.164,141.26,76.549,141.21,131.275,141.27,46.651,141.2,100.28,141.28,128.426,141.19,360.881
1740833580000,141.24,457.052,141.23,0.904,141.25,226.415,141.22,3.261,141.26,373.86,141.21,35.563,141.27,133.746,141.2,206.381,141.28,235.989,141.19,345.67
1740833640000,141.12,253.939,141.11,104.307,141.13,186.712,141.1,43.057,141.14,202.001,141.09,154.026,141.15,223.548,141.08,79.363,141.16,363.16,141.07,308.431
1740833700000,141.2,168.992,141.19,170.943,141.21,95.475,141.18,120.79,141.22,166.357,141.17,208.897,141.23,238.459,141.16,175.016,141.24,208.498,141.15,298.014
1740833760000,141.27,381.309,141.26,3.0,141.28,83.963,141.25,5.512,141.29,89.171,141.24,31.025,141.3,184.518,141.23,86.697,141.31,347.085,141.22,100.687
1740833820000,141.17,557.632,141.16,39.17,141.18,77.588,141.15,259.061,141.19,132.302,141.14,63.659,141.2,314.065,141.13,83.8,141.21,370.063,141.12,129.543
1740833880000,141.21,87.161,141.2,289.636,141.22,9.688,141.19,82.464,141.23,119.272,141.18,60.568,141.24,198.496,141.17,122.593,141.25,229.874,141.16,262.226
1740833940000,141.14,6.654,141.13,390.755,141.15,34.189,141.12,313.666,141.16,136.391,141.11,450.917,141.17,65.795,141.1,208.854,141.18,145.054,141.09,148.252
1740834000000,141.29,239.702,141.28,462.793,141.3,27.974,141.27,127.568,141.31,127.719,141.26,48.21,141.32,209.506,141.25,89.911,141.33,185.131,141.24,217.277
1740834060000,141.36,136.795,141.35,128.963,141.37,83.774,141.34,25.137,141.38,139.262,141.33,95.174,141.39,114.738,141.32,90.716,141.4,249.076,141.31,213.639
1740834120000,141.42,292.025,141.41,0.432,141.43,24.222,141.4,5.911,141.44,107.432,141.39,117.884,141.45,188.386,141.38,39.308,141.46,494.82,141.37,156.152
1740834180000,141.46,118.813,141.45,394.76,141.47,49.621,141.44,97.308,141.48,145.956,141.43,75.006,141.49,162.072,141.42,126.957,141.5,371.915,141.41,178.819
1740834240000,141.42,217.343,141.41,161.744,141.43,118.852,141.4,18.662,141.44,274.786,141.39,51.678,141.45,347.953,141.38,166.38,141.46,504.039,141.37,302.828
1740834300000,141.26,122.01,141.25,334.266,141.27,51.922,141.24,133.488,141.28,92.684,141.23,101.588,141.29,136.809,141.22,212.463,141.3,198.472,141.21,281.344
1740834360000,141.05,285.749,141.04,87.582,141.06,287.774,141.03,128.847,141.07,236.916,141.02,22.968,141.08,141.334,141.01,253.339,141.09,271.288,141.0,834.757
1740834420000,140.77,591.545,140.76,28.68,140.78,166.11,140.75,39.328,140.79,346.296,140.74,103.307,140.8,195.685,140.73,39.985,140.81,367.701,140.72,42.617
1740834480000,140.77,246.371,140.76,25.896,140.78,185.21,140.75,31.713,140.79,329.861,140.74,149.367,140.8,157.841,140.73,123.743,140.81,229.701,140.72,308.003
1740834540000,140.64,270.516,140.63,697.49,140.65,188.738,140.62,21.015,140.66,324.105,140.61,96.506,140.67,226.071,140.6,173.373,140.68,203.794,140.59,184.39
1740834600000,140.63,263.811,140.62,115.648,140.64,280.647,140.61,94.222,140.65,371.038,140.6,95.27,140.66,305.204,140.59,77.716,140.67,304.855,140.58,130.935
1740834660000,140.52,301.222,140.51,173.606,140.53,208.052,140.5,123.227,140.54,374.24,140.49,12.419,140.55,332.521,140.48,30.906,140.56,343.111,140.47,317.693
1740834720000,140.39,325.97,140.38,218.533,140.4,197.223,140.37,43.33,140.41,109.315,140.36,31.945,140.42,169.207,140.35,177.975,140.43,259.158,140.34,285.542
1740834780000,140.37,173.062,140.36,44.249,140.38,84.492,140.35,161.87,140.39,229.771,140.34,129.633,140.4,250.193,140.33,157.686,140.41,174.563,140.32,257.214
1740834840000,140.26,131.479,140.25,289.636,140.27,38.672,140.24,38.36,140.28,116.132,140.23,119.123,140.29,253.251,140.22,127.588,140.3,324.564,140.21,437.762
1740834900000,140.2,88.137,140.19,156.361,140.21,84.481,140.18,47.98,140.22,216.928,140.17,14.86,140.23,230.307,140.16,135.069,140.24,211.675,140.15,552.881
1740834960000,139.63,91.37,139.62,168.533,139.64,204.99,139.61,26.103,139.65,172.298,139.6,44.889,139.66,140.076,139.59,70.183,139.67,257.08,139.58,112.282
1740835020000,139.5,143.462,139.49,129.547,139.51,35.276,139.48,20.798,139.52,43.456,139.47,74.759,139.53,125.724,139.46,97.3,139.54,267.568,139.45,323.809
1740835080000,139.56,3.838,139.55,242.601,139.57,11.791,139.54,54.672,139.58,171.811,139.53,55.557,139.59,193.633,139.52,34.606,139.6,313.659,139.51,89.908
1740835140000,139.75,223.31,139.74,130.513,139.76,245.336,139.73,4.639,139.77,268.968,139.72,10.608,139.78,290.381,139.71,26.061,139.79,327.712,139.7,134.884
1740835200000,139.71,65.23,139.7,134.329,139.72,41.361,139.69,35.754,139.73,100.946,139.68,63.652,139.74,140.153,139.67,154.327,139.75,415.666,139.66,201.262
1740835260000,139.66,106.185,139.65,426.844,139.67,9.437,139.64,52.558,139.68,19.644,139.63,127.019,139.69,75.655,139.62,218.949,139.7,185.832,139.61,219.549
1740835320000,139.49,107.639,139.48,275.065,139.5,66.643,139.47,37.507,139.51,242.81,139.46,94.5,139.52,115.154,139.45,183.642,139.53,369.716,139.44,135.534
1740835380000,139.61,160.958,139.6,37.597,139.62,253.455,139.59,73.537,139.63,167.401,139.58,35.59,139.64,128.04,139.57,165.963,139.65,315.3,139.56,304.562
1740835440000,139.55,191.572,139.54,106.208,139.56,54.985,139.53,101.054,139.57,76.965,139.52,155.843,139.58,109.112,139.51,181.8,139.59,248.65,139.5,297.865
1740835500000,139.33,349.331,139.32,59.873,139.34,108.8,139.31,30.033,139.35,175.705,139.3,53.124,139.36,69.262,139.29,157.917,139.37,299.165,139.28,131.226
1740835560000,139.42,219.867,139.41,116.16,139.43,177.828,139.4,3.333,139.44,130.835,139.39,6.204,139.45,337.648,139.38,24.614,139.46,419.162,139.37,106.702
1740835620000,139.55,76.549,139.54,240.226,139.56,808.043,139.53,106.876,139.57,30.898,139.52,194.394,139.58,72.379,139.51,175.769,139.59,144.637,139.5,181.358
1740835680000,139.7,167.12,139.69,127.391,139.71,114.089,139.68,54.153,139.72,135.18,139.67,122.394,139.73,247.793,139.66,147.108,139.74,208.267,139.65,199.215
1740835740000,139.75,125.926,139.74,337.826,139.76,0.499,139.73,157.057,139.77,76.883,139.72,275.918,139.78,38.163,139.71,135.254,139.79,195.27,139.7,214.153
1740835800000,139.42,120.736,139.41,154.423,139.43,145.926,139.4,35.286,139.44,99.602,139.39,46.722,139.45,261.174,139.38,106.586,139.46,406.146,139.37,133.873
1740835860000,139.28,100.431,139.27,210.256,139.29,6.221,139.26,41.449,139.3,28.376,139.25,29.423,139.31,211.755,139.24,75.647,139.32,566.478,139.23,131.578
1740835920000,139.0,8.172,138.99,358.35,139.01,46.633,138.98,230.015,139.02,136.986,138.97,98.482,139.03,97.838,138.96,112.464,139.04,289.878,138.95,168.29
1740835980000,139.35,163.874,139.34,313.341,139.36,58.536,139.33,72.999,139.37,44.272,139.32,64.485,139.38,96.093,139.31,173.896,139.39,169.788,139.3,350.768
1740836040000,139.61,87.655,139.6,410.604,139.62,59.102,139.59,62.124,139.63,80.173,139.58,198.839,139.64,198.549,139.57,186.341,139.65,338.129,139.56,283.304
1740836100000,139.73,335.3,139.72,118.625,139.74,203.78,139.71,77.143,139.75,307.669,139.7,173.412,139.76,53.941,139.69,207.003,139.77,149.348,139.68,166.23
1740836160000,139.64,377.29,139.63,79.67,139.65,186.393,139.62,3.331,139.66,117.928,139.61,69.214,139.67,72.042,139.6,73.524,139.68,259.776,139.59,137.76
1740836220000,139.59,176.268,139.58,64.425,139.6,114.012,139.57,6.021,139.61,146.844,139.56,78.123,139.62,207.533,139.55,258.108,139.63,148.635,139.54,194.368
1740836280000,139.55,483.833,139.54,0.658,139.56,255.098,139.53,9.239,139.57,80.311,139.52,157.965,139.58,41.442,139.51,161.697,139.59,118.973,139.5,135.986
1740836340000,139.45,387.801,139.44,271.731,139.46,119.113,139.43,6.165,139.47,201.912,139.42,52.627,139.48,213.034,139.41,156.248,139.49,303.803,139.4,140.826
1740836400000,139.45,399.734,139.44,268.435,139.46,151.616,139.43,6.165,139.47,96.102,139.42,8.12,139.48,127.194,139.41,93.932,139.49,250.515,139.4,232.842
1740836460000,139.28,66.131,139.27,169.154,139.29,17.363,139.26,67.511,139.3,53.476,139.25,205.147,139.31,158.108,139.24,206.427,139.32,213.23,139.23,48.087
1740836520000,139.2,7.306,139.19,429.776,139.21,3.552,139.18,260.066,139.22,24.393,139.17,203.76,139.23,56.834,139.16,165.506,139.24,257.306,139.15,362.954
1740836580000,139.09,61.332,139.08,429.206,139.1,3.338,139.07,148.034,139.11,23.673,139.06,107.039,139.12,127.32,139.05,135.896,139.13,264.809,139.04,54.977
1740836640000,139.24,53.661,139.23,135.093,139.25,141.261,139.22,110.87,139.26,34.268,139.21,140.273,139.27,116.428,139.2,199.101,139.28,273.988,139.19,159.718
1740836700000,139.4,177.71,139.39,260.481,139.41,6.179,139.38,42.93,139.42,24.787,139.37,165.218,139.43,113.791,139.36,187.956,139.44,403.08,139.35,111.276
1740836760000,139.04,108.561,139.03,128.196,139.05,13.443,139.02,43.241,139.06,101.592,139.01,168.766,139.07,399.802,139.0,110.203,139.08,481.46,138.99,152.82
1740836820000,138.87,45.497,138.86,218.89,138.88,41.801,138.85,71.104,138.89,86.141,138.84,95.471,138.9,184.191,138.83,74.678,138.91,367.844,138.82,171.195
1740836880000,138.76,135.966,138.75,143.86,138.77,13.726,138.74,42.014,138.78,61.148,138.73,82.406,138.79,174.733,138.72,205.669,138.8,112.951,138.71,307.163
1740836940000,138.74,49.36,138.73,210.779,138.75,39.208,138.72,98.358,138.76,68.663,138.71,185.12,138.77,127.175,138.7,78.084,138.78,188.645,138.69,258.305
1740837000000,138.59,30.723,138.58,208.525,138.6,3.215,138.57,95.509,138.61,46.524,138.56,64.453,138.62,115.781,138.55,165.23,138.63,225.695,138.54,383.958
1740837060000,138.67,127.734,138.66,194.174,138.68,65.914,138.65,132.382,138.69,53.269,138.64,94.962,138.7,100.445,138.63,158.219,138.71,243.63,138.62,259.337
1740837120000,138.94,78.355,138.93,106.382,138.95,75.306,138.92,63.578,138.96,76.206,138.91,144.472,138.97,170.093,138.9,69.514,138.98,194.039,138.89,238.856
1740837180000,138.82,103.225,138.81,384.939,138.83,58.945,138.8,104.195,138.84,50.657,138.79,65.893,138.85,175.962,138.78,84.124,138.86,319.757,138.77,182.677
1740837240000,138.93,160.553,138.92,152.992,138.94,41.526,138.91,58.264,138.95,232.109,138.9,75.741,138.96,248.181,138.89,137.37,138.97,382.743,138.88,196.396
1740837300000,139.15,290.842,139.14,103.579,139.16,124.616,139.13,51.666,139.17,271.9,139.12,86.869,139.18,114.567,139.11,76.42,139.19,242.257,139.1,175.844
1740837360000,139.19,126.819,139.18,104.593,139.2,104.027,139.17,155.06,139.21,121.669,139.16,306.744,139.22,138.586,139.15,203.634,139.23,429.745,139.14,135.039
1740837420000,139.08,376.526,139.07,56.94,139.09,127.741,139.06,27.708,139.1,177.1,139.05,197.429,139.11,182.547,139.04,371.106,139.12,220.718,139.03,113.611
1740837480000,139.37,314.148,139.36,133.024,139.38,74.154,139.35,6.283,139.39,60.573,139.34,102.732,139.4,128.484,139.33,262.355,139.41,279.6,139.32,297.68
1740837540000,139.33,136.09,139.32,309.73,139.34,97.79,139.31,75.988,139.35,417.081,139.3,152.919,139.36,368.911,139.29,259.565,139.37,221.7,139.28,231.744
1740837600000,139.3,160.061,139.29,149.483,139.31,85.782,139.28,34.417,139.32,155.247,139.27,129.045,139.33,261.846,139.26,107.715,139.34,228.799,139.25,381.568
1740837660000,139.82,132.183,139.81,72.974,139.83,73.326,139.8,50.413,139.84,96.424,139.79,44.679,139.85,228.794,139.78,78.174,139.86,234.182,139.77,217.904
1740837720000,139.76,142.275,139.75,113.301,139.77,108.653,139.74,127.272,139.78,78.613,139.73,42.561,139.79,124.614,139.72,165.9,139.8,289.357,139.71,307.2
1740837780000,139.65,64.824,139.64,154.361,139.66,41.532,139.63,303.608,139.67,102.807,139.62,177.284,139.68,90.74,139.61,69.926,139.69,119.163,139.6,278.313
1740837840000,140.0,645.551,139.99,221.864,140.01,514.823,139.98,149.4,140.02,29.383,139.97,283.025,140.03,143.139,139.96,268.503,140.04,202.863,139.95,151.118
1740837900000,140.16,178.914,140.15,85.274,140.17,207.24,140.14,83.158,140.18,342.953,140.13,162.269,140.19,609.3,140.12,144.597,140.2,71.233,140.11,384.121
1740837960000,139.99,172.905,139.98,101.773,140.0,59.982,139.97,45.997,140.01,98.571,139.96,133.964,140.02,134.175,139.95,313.247,140.03,137.93,139.94,443.233
1740838020000,140.01,381.924,140.0,124.239,140.02,132.472,139.99,33.822,140.03,92.361,139.98,19.273,140.04,218.138,139.97,150.189,140.05,205.462,139.96,251.784
1740838080000,140.04,119.644,140.03,158.408,140.05,48.738,140.02,47.948,140.06,91.028,140.01,112.951,140.07,50.258,140.0,270.957,140.08,154.786,139.99,340.012
1740838140000,139.86,277.961,139.85,53.405,139.87,183.321,139.84,109.464,139.88,80.165,139.83,130.994,139.89,158.034,139.82,103.672,139.9,254.599,139.81,251.479
1740838200000,139.99,250.335,139.98,219.495,140.0,71.062,139.97,149.803,140.01,144.187,139.96,160.458,140.02,208.825,139.95,128.417,140.03,161.655,139.94,106.416
1740838260000,140.05,405.226,140.04,3.798,140.06,241.651,140.03,6.182,140.07,69.51,140.02,54.972,140.08,97.125,140.01,203.578,140.09,234.437,140.0,253.561
1740838320000,140.24,146.328,140.23,53.067,140.25,290.167,140.22,24.343,140.26,446.169,140.21,66.195,140.27,147.69,140.2,173.457,140.28,234.471,140.19,152.846
1740838380000,139.96,52.882,139.95,108.799,139.97,97.913,139.94,29.757,139.98,158.911,139.93,103.799,139.99,148.906,139.92,128.781,140.0,321.299,139.91,155.058
1740838440000,139.7,123.05,139.69,53.365,139.71,97.305,139.68,42.2,139.72,260.948,139.67,168.478,139.73,119.604,139.66,164.996,139.74,153.381,139.65,332.381
1740838500000,139.67,126.301,139.66,397.678,139.68,101.162,139.65,118.224,139.69,248.698,139.64,164.448,139.7,158.699,139.63,103.5,139.71,191.548,139.62,36.724
1740838560000,139.78,371.97,139.77,73.417,139.79,129.463,139.76,29.489,139.8,137.31,139.75,52.496,139.81,144.003,139.74,93.234,139.82,377.217,139.73,118.726
1740838620000,139.52,124.852,139.51,334.603,139.53,31.49,139.5,144.204,139.54,202.358,139.49,180.509,139.55,405.923,139.48,119.601,139.56,231.078,139.47,94.084
1740838680000,139.67,147.365,139.66,23.117,139.68,126.427,139.65,9.371,139.69,205.477,139.64,48.59,139.7,12.075,139.63,130.102,139.71,129.956,139.62,188.485
1740838740000,139.61,134.439,139.6,157.65,139.62,46.144,139.59,24.115,139.63,173.551,139.58,36.263,139.64,316.019,139.57,112.279,139.65,309.248,139.56,84.294
1740838800000,139.81,342.611,139.8,3.113,139.82,192.015,139.79,13.036,139.83,123.274,139.78,50.753,139.84,171.129,139.77,80.916,139.85,373.554,139.76,198.324
1740838860000,139.81,238.216,139.8,91.646,139.82,102.851,139.79,96.698,139.83,93.202,139.78,136.796,139.84,188.913,139.77,251.146,139.85,290.265,139.76,381.283
1740838920000,140.04,140.262,140.03,93.303,140.05,83.711,140.02,125.629,140.06,183.42,140.01,177.567,140.07,234.805,140.0,303.205,140.08,250.025,139.99,342.709
1740838980000,140.18,274.248,140.17,0.505,140.19,52.097,140.16,3.245,140.2,85.266,140.15,179.102,140.21,209.088,140.14,210.131,140.22,177.84,140.13,96.614
1740839040000,140.13,90.165,140.12,109.488,140.14,70.625,140.11,84.002,140.15,192.902,140.1,109.654,140.16,282.622,140.09,148.357,140.17,237.728,140.08,179.71
